category,press,title,pub_date,url
일간지,신아일보,"광진구의회, 통·반설치 조례 개정 의견수렴 2차 간담회 개최",2023.03.08.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1671268
일간지,세계일보,[포토] 엔믹스 '같은 듯 다른 매력',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515489.html?OutUrl=naver
일간지,세계일보,[포토] 엔믹스 설윤 '완벽한 미모',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515138.html?OutUrl=naver
일간지,세계일보,[포토] 엔믹스 '화려한 컴백 무대',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515304.html?OutUrl=naver
일간지,아시아투데이,"서울시 중부·남부기술교육원, 광진구청과 업무협약 체결..광진구민 직업교육...",2023.03.13.,https://www.asiatoday.co.kr/view.php?key=20230313001752003
일간지,서울신문,"광진, 건물번호판에 QR코드 도입",2023.03.13.,https://www.seoul.co.kr/news/newsView.php?id=20230313014003&wlog_tag3=naver
일간지,국민일보,술집서 동창 머리에 맥주병 내리친 50대…현행범 체포,2023.03.20.,https://news.kmib.co.kr/article/view.asp?arcid=0018070147&code=61121211&cp=nv
일간지,신아일보,제28회 광진구민대상 후보자 공개 모집,2023.03.23.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1677996
일간지,문화일보,"광진구, 고시원 등 취약계층 거주지 1113 가구에 상세주소 부여",2023.03.15.,https://www.munhwa.com/news/view.html?no=2023031501039927163001
일간지,신아일보,"광진구, 어린이보호구역 안전 강화에 앞장",2023.03.15.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1674148
일간지,신아일보,"광진구, 다가구주택과 고시원에 상세주소 부여",2023.03.14.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1673529
일간지,신아일보,"광진구, 따뜻한 겨울나기 16억300만원 모금…목표액 초과 달성",2023.03.07.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1670457
일간지,신아일보,"광진구, 취약계층 반려동물 의료서비스 지원",2023.03.01.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1668083
일간지,전국매일신문,"광진구, 의료급여수급자 임플란트 시술비용 지원…서울시 최초",2023.03.03.,https://www.jeonmae.co.kr/news/articleView.html?idxno=943670
일간지,전국매일신문,"[영상] ""도로 한복판에 얼룩말 뛰어다닌다""···어린이대공원 얼룩말 탈출",2023.03.23.,https://www.jeonmae.co.kr/news/articleView.html?idxno=947683
일간지,서울신문,지구 살리는 광진… 커피찌꺼기 재활용 박차,2023.03.23.,https://www.seoul.co.kr/news/newsView.php?id=20230323012011&wlog_tag3=naver
일간지,세계일보,[포토] 엔믹스 지우 '오늘 컴백했어요!',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515210.html?OutUrl=naver
일간지,세계일보,[포토] 한강공원에 심어지는 봄꽃,2023.03.14.,http://www.segye.com/content/html/2023/03/14/20230314520143.html?OutUrl=naver
일간지,세계일보,[포토] 엔믹스 릴리 '매력적인 눈빛',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320514777.html?OutUrl=naver
일간지,신아일보,제1회 광진구 지역사회보장협의체 회의 개최,2023.03.02.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1668518
일간지,세계일보,[포토] 엔믹스 해원 '너무 사랑스러워',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320514833.html?OutUrl=naver
일간지,세계일보,[포토] 엔믹스 설윤 '강렬한 카리스마',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515771.html?OutUrl=naver
일간지,세계일보,[포토] 엔믹스 설윤 '화려한 퍼포먼스',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515878.html?OutUrl=naver
일간지,전국매일신문,"광진구, 민관 협력체계 강화…'복지 발전' 실현",2023.03.02.,https://www.jeonmae.co.kr/news/articleView.html?idxno=943417
일간지,전국매일신문,"광진구, '동 지역책임제' 시행…지역문제 발굴·해결",2023.03.08.,https://www.jeonmae.co.kr/news/articleView.html?idxno=944535
일간지,세계일보,[포토] 엔믹스 배이 '컴백 무대 기대하세요!',2023.03.20.,http://www.segye.com/content/html/2023/03/20/20230320515247.html?OutUrl=naver
일간지,아시아투데이,[포토] 올해 첫 고등학생 전국연합학력평가 실시,2023.03.23.,https://www.asiatoday.co.kr/view.php?key=20230323010013096
일간지,국민일보,엔믹스 미니 1집 ‘엑스페르고’ 발매…“연결과 변화 담았다”,2023.03.20.,https://news.kmib.co.kr/article/view.asp?arcid=0018072225&code=61171111&cp=nv
일간지,아시아투데이,"광진구, 올해 교육경비 113억 지원",2023.03.02.,https://www.asiatoday.co.kr/view.php?key=20230302010001092
일간지,전국매일신문,[속보] '어린이대공원 대탈출' 얼룩말 포획 성공,2023.03.23.,https://www.jeonmae.co.kr/news/articleView.html?idxno=947697
일간지,신아일보,"광진구, AI‧IoT 기술 접목한 어르신 건강관리 서비스 구축",2023.03.05.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1669348
일간지,전국매일신문,[영상] '어린이대공원 탈출' 얼룩말 생포 성공...2021년 대공원서 출생,2023.03.23.,https://www.jeonmae.co.kr/news/articleView.html?idxno=947699
일간지,국민일보,고시영 세기총 전 대표회장 소천,2023.03.14.,https://news.kmib.co.kr/article/view.asp?arcid=0018052389&code=61221111&cp=nv
일간지,아시아투데이,"광진구, 튀르키예 지진 복구 위해 구호금 1만 달러 전달",2023.03.05.,https://www.asiatoday.co.kr/view.php?key=20230305010001936
일간지,서울신문,"광진, 옥탑방·고시원 거주 취약층에 상세주소",2023.03.16.,https://www.seoul.co.kr/news/newsView.php?id=20230316014004&wlog_tag3=naver
일간지,문화일보,광진구 건물번호판 ‘QR코드’ 상반기 중 1600여곳에 설치,2023.03.10.,https://www.munhwa.com/news/view.html?no=2023031001031227163002
일간지,국민일보,[포토] 한강공원 봄꽃 심기,2023.03.14.,https://news.kmib.co.kr/article/view.asp?arcid=0924291776&code=11131000&cp=nv
일간지,한겨레,여자당구 신인상 김진아 “압박감 컸지만 영광은 더 크다”,2023.03.14.,https://www.hani.co.kr/arti/sports/sports_general/1083557.html
일간지,한겨레,대한민국연극제 서울대회,2023.03.16.,http://www.seouland.com/arti/culture/culture_general/11702.html
일간지,내일신문,하굣길 초등생과 교육환경 개선논의,2023.03.14.,http://www.naeil.com/news_view/?id_art=454192
일간지,아시아투데이,"조재호ㆍ스롱 피아비 PBA 대상, 김영수 총재 “전용구장+글로벌 진출” 약속",2023.03.14.,https://www.asiatoday.co.kr/view.php?key=20230314010007654
일간지,아시아투데이,"카라, 9년 만에 국내 팬미팅 개최…4월 8일 팬들과 만난다",2023.03.08.,https://www.asiatoday.co.kr/view.php?key=20230308010004447
일간지,전국매일신문,"광진구, 제1기 인권위원회 출범…인권 친화도시 조성",2023.02.27.,https://www.jeonmae.co.kr/news/articleView.html?idxno=942812
일간지,신아일보,"광진구, 어린이 구강건강교실 운영",2023.02.26.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1666777
일간지,서울신문,“워라밸 보장해주세요”…‘돌직구’ 소통 광진구의 정례조례,2023.02.24.,https://www.seoul.co.kr/news/newsView.php?id=20230224500066&wlog_tag3=naver
일간지,전국매일신문,"광진구의회 더불어민주당 의원들, 족구협회 의견청취 간담회",2023.02.24.,https://www.jeonmae.co.kr/news/articleView.html?idxno=942516
일간지,전국매일신문,"광진구, 의류제조업체 작업환경 개선 최대 900만 원 지원",2023.02.23.,https://www.jeonmae.co.kr/news/articleView.html?idxno=942303
일간지,전국매일신문,"광진구, 양성평등기금 지원사업 공모…최대 500만원 지원",2023.02.22.,https://www.jeonmae.co.kr/news/articleView.html?idxno=942059
일간지,한겨레,광진구 “지방소득세 미환급금 찾아가세요”,2023.02.21.,http://www.seouland.com/arti/society/society_general/11447.html
일간지,아시아투데이,"광진구, 상가·사무실 등 시가표준액 28일까지 의견 청취",2023.02.19.,https://www.asiatoday.co.kr/view.php?key=20230219010010601
일간지,한국일보,"손예진, 현빈과 결혼 1주년 자축…투샷 공개",2023.03.31.,https://hankookilbo.com/News/Read/A2023033113220000558?did=NA
일간지,아시아투데이,"에이스침대, 이동수면공학연구소 서비스 3년만에 재개",2023.03.07.,https://www.asiatoday.co.kr/view.php?key=20230306010002783
일간지,세계일보,"유기동물 입양하는 반려인, 광진구가 최대 75만원 비용 지원",2023.02.17.,http://www.segye.com/content/html/2023/02/16/20230216525506.html?OutUrl=naver
일간지,경향신문,"광진구, 유기동물 입양비 지원…최대 25만원[서울25]",2023.02.16.,https://www.khan.co.kr/local/local-general/article/202302161448011
일간지,신아일보,"광진구, 중장년 대상 근력 강화 운동 프로그램 운영",2023.02.14.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1661676
일간지,신아일보,"광진구, ‘재활용 분리배출 활성화’ 위해 두 팔 걷어붙여",2023.02.22.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1665430
일간지,전국매일신문,"광진구, 광역버스 9403번 노선변경… 중곡역 방면 경유",2023.02.13.,https://www.jeonmae.co.kr/news/articleView.html?idxno=940162
일간지,신아일보,"광진구, 경력단절 여성 위한 취창업 지원사업 공모",2023.02.16.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1662773
일간지,신아일보,"광진구의회, 시각장애인연합회 광진구지회와 간담회 개최",2023.02.15.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1662285
일간지,전국매일신문,"광진구의회, 제259회 임시회 개회…제1회 추경안 심사",2023.02.10.,https://www.jeonmae.co.kr/news/articleView.html?idxno=939875
일간지,전국매일신문,"광진구, 취약계층 1만 2000가구 난방비 10만원씩 특별지원",2023.02.09.,https://www.jeonmae.co.kr/news/articleView.html?idxno=939623
일간지,신아일보,"광진구, ‘사랑나눔 따듯한 겨울나기’로 훈훈한 하루",2023.02.08.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1659240
일간지,전국매일신문,"광진구, 제1회 추경 66억 원 편성…소상공인 ·취약계층 중점 지원",2023.02.06.,https://www.jeonmae.co.kr/news/articleView.html?idxno=938843
일간지,신아일보,"광진구, 주민 기자 위촉 생생 소통…2023 주민 기자단 모집",2023.02.05.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1657660
일간지,한겨레,"광진구, 중장년 근력 강화 운동 프로그램 운영",2023.02.16.,http://www.seouland.com/arti/society/society_general/11418.html
일간지,서울신문,"광진구의회, 정책지원관 채용 완료… ‘정책지원팀’도 신설",2023.02.03.,https://www.seoul.co.kr/news/newsView.php?id=20230203500080&wlog_tag3=naver
일간지,서울신문,"광진구의회, 적십자 특별회비 전달… “이웃사랑 실천 동참”",2023.02.03.,https://www.seoul.co.kr/news/newsView.php?id=20230203500073&wlog_tag3=naver
일간지,한겨레,"광진구, 저소득가구 학생 학원 수강 지원",2023.02.08.,http://www.seouland.com/arti/society/society_general/11307.html
일간지,서울신문,"“아파도 참지 마세요”…광진구, 서울형 유급병가 접수",2023.02.02.,https://www.seoul.co.kr/news/newsView.php?id=20230202500186&wlog_tag3=naver
일간지,전국매일신문,"광진구의회, 적십자 특별회비 전달…이웃사랑 실천",2023.02.02.,https://www.jeonmae.co.kr/news/articleView.html?idxno=938103
일간지,전국매일신문,"광진구, 10대 뉴스 1위 '자양4동 신속통합기획 주택재개발 후보지 선정'",2023.02.02.,https://www.jeonmae.co.kr/news/articleView.html?idxno=938032
일간지,문화일보,"광진구, 저소득층 학생 위한 ‘광진형 희망러닝’ 운영",2023.02.07.,https://www.munhwa.com/news/view.html?no=2023020701039927163001
일간지,전국매일신문,"광진구, 민선8기 구민 행복지수 높아졌다…불만은 DOWN",2023.01.31.,https://www.jeonmae.co.kr/news/articleView.html?idxno=937533
일간지,전국매일신문,"광진구, 종합청렴도 2등급 달성…12년만의 '성과'",2023.01.30.,https://www.jeonmae.co.kr/news/articleView.html?idxno=937271
일간지,신아일보,"광진구의회, 취약계층 난방비 지원 확대 요구 간담회 개최",2023.01.30.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1655384
일간지,서울신문,"광진구, 취약계층 대상 공공요금 지원 추경 편성",2023.01.29.,https://www.seoul.co.kr/news/newsView.php?id=20230129500032&wlog_tag3=naver
일간지,신아일보,"광진구의회, 적십자 특별회비 전달로 이웃사랑 실천",2023.02.02.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1656730
