category,press,title,pub_date,url
일간지,세계일보,[포토] 도심 속 한강 뚝섬수영장 인산인해,2023.06.25.,http://www.segye.com/content/html/2023/06/25/20230625512951.html?OutUrl=naver
일간지,서울신문,박성연 서울시의원 “침수 방지시설 설치 지원 확대”,2023.06.26.,https://www.seoul.co.kr/news/newsView.php?id=20230626500169&wlog_tag3=naver
일간지,전국매일신문,"광진구, 구의유수지 족구장 준공…잔디 운동장 재탄생",2023.06.12.,https://www.jeonmae.co.kr/news/articleView.html?idxno=963032
일간지,아시아투데이,"광진구, 여름철 위생해충 막는다…선제적 방역 활동 돌입",2023.06.06.,https://www.asiatoday.co.kr/view.php?key=20230606010002145
일간지,전국매일신문,"광진구, 지선버스 2012번 노선 변경…19일 첫차부터 운행",2023.06.13.,https://www.jeonmae.co.kr/news/articleView.html?idxno=963284
일간지,신아일보,"홍천군 두촌면-광진구 군자동, 자매결연 행사 개최",2023.06.14.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1717704
일간지,세계일보,김혜수 “조인성 액션 연기 멋있어…그래도 역시 얼굴이 최고”,2023.06.20.,http://www.segye.com/content/html/2023/06/20/20230620513669.html?OutUrl=naver
일간지,한겨레,"광진구, 민원 많은 어린이보호구역 6곳 무인단속 카메라 설치",2023.06.08.,http://www.seouland.com/arti/society/society_general/12509.html
일간지,문화일보,"광진구 택시업계 취업박람회, 정규직 기사 165명 채용 예정",2023.06.19.,https://www.munhwa.com/news/view.html?no=2023061901071227163001
일간지,신아일보,"광진구, ‘1인가구 정책 아이디어 공모전 시상식’ 개최",2023.06.08.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1714300
일간지,경향신문언론사 선정,"“6월 이렇게 더울 줄이야” 때 이른 폭염, 한여름이 벌써 겁난다",2023.06.19.,https://www.khan.co.kr/national/national-general/article/202306190600005
일간지,한겨레,"광진구, 무인민원발급기 교체·신규 설치에 나서",2023.06.08.,http://www.seouland.com/arti/society/society_general/12545.html
일간지,서울신문언론사 선정,목발 짚고 그룹 경영진 모두 부른 최태원...“위기 대응 ‘시나리오 플래닝 경...,2023.06.16.,https://www.seoul.co.kr/news/newsView.php?id=20230616500038&wlog_tag3=naver
일간지,전국매일신문,"광진구 구의유수지 쉼터, 시니어파크로 변신",2023.06.15.,https://www.jeonmae.co.kr/news/articleView.html?idxno=963934
일간지,한겨레,하이닉스 빨간불 SK…최태원 “위기와 기회 즉각 대응 경영체계 마련”,2023.06.16.,https://www.hani.co.kr/arti/economy/marketing/1096246.html
일간지,세계일보언론사 선정,“차 안 세워? 한번 붙어보자”…달리는 버스서 기사 뺨 때린 취객,2023.06.15.,http://www.segye.com/content/html/2023/06/15/20230615507771.html?OutUrl=naver
일간지,신아일보,"""페인트, 종이 만나다""…삼화페인트, '더 네스트' 전시 공개",2023.06.22.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1721329
일간지,아시아투데이,"박서준, 수스와 열애설에 직접 입 열었다 ""사생활 오픈 부담 느껴, 개인적인 ...",2023.06.21.,https://www.asiatoday.co.kr/view.php?key=20230621010010758
